Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,Açaí-Guaraná_prev,Citrus_prev,Maçã-Verde_prev,Original_269_prev,Original_473_prev,Pêssego_prev,Tangerina_prev,Zero_prev,MIN,Estação_Ana Rosa,Estação_Barra Funda,Estação_Brigadeiro,Estação_Brooklin,Estação_Brás,Estação_Butantã,Estação_Campo Belo,Estação_Consolação,Estação_Eucaliptos,Estação_Faria Lima,Estação_Fradique Coutinho,Estação_Higienópolis-Mackenzie,Estação_Hospital São Paulo,Estação_Luz,Estação_Moema,Estação_Paraíso,Estação_Pinheiros,Estação_República,Estação_São Joaquim,Estação_São Judas,Estação_Sé,Estação_Tamanduateí,Estação_Tatuapé,Estação_Trianon-Masp,Estação_Vila Mariana,TARGET
86,26,46,12,13,25,41,40,39.0,21.0,8.0,16.0,161.0,37.0,11.0,36.0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
76,22,36,10,8,21,36,37,31.0,17.0,8.0,18.0,66.0,34.0,3.0,26.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
67,17,28,10,2,17,34,35,32.0,13.0,10.0,12.0,58.0,33.0,-4.0,20.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
59,14,24,6,43,17,29,30,24.0,17.0,2.0,11.0,51.0,25.0,84.0,20.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
50,9,18,43,38,11,27,26,25.0,5.0,80.0,4.0,41.0,22.0,33.0,12.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
42,65,14,43,33,8,25,20,23.0,5.0,43.0,121.0,34.0,14.0,28.0,10.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
34,62,5,38,31,7,23,14,21.0,6.0,33.0,59.0,26.0,8.0,29.0,-4.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
26,54,65,38,27,2,19,10,15.0,-3.0,38.0,46.0,18.0,6.0,23.0,125.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
14,47,59,35,23,43,17,6,15.0,84.0,32.0,40.0,2.0,2.0,19.0,53.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
1,38,50,34,19,39,13,43,9.0,35.0,33.0,29.0,-12.0,80.0,15.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,30,46,32,17,34,11,40,9.0,29.0,30.0,22.0,171.0,37.0,15.0,42.0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
76,23,41,29,14,29,7,35,3.0,24.0,26.0,16.0,66.0,30.0,11.0,36.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
64,13,33,26,9,23,3,31,-1.0,17.0,23.0,3.0,52.0,27.0,4.0,25.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
57,11,28,22,6,23,43,28,83.0,23.0,18.0,9.0,50.0,25.0,3.0,23.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
45,5,21,17,43,18,37,25,31.0,13.0,12.0,-1.0,33.0,22.0,80.0,14.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
33,65,17,13,40,15,32,23,27.0,12.0,9.0,125.0,21.0,21.0,37.0,13.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
21,59,12,12,38,9,26,18,23.0,6.0,11.5,56.0,15.0,15.5,37.0,9.5,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
11,49,6,12,32,8,22,16,18.0,7.0,12.0,39.0,1.0,14.0,26.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,43,65,9,27,8,20,13,18.0,8.0,6.0,37.0,161.0,10.0,22.0,124.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
77,38,61,6,21,7,18,9,16.0,6.0,3.0,33.0,68.0,5.0,15.0,57.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
69,28,53,43,19,2,14,3,10.0,-3.0,80.0,18.0,61.0,-3.0,17.0,45.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
56,22,44,37,13,43,11,43,8.0,84.0,31.0,16.0,43.0,83.0,7.0,35.0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
46,13,38,36,7,42,7,37,3.0,41.0,35.0,4.0,36.0,31.0,1.0,32.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
33,11,34,35,5,40,1,32,-5.0,38.0,34.0,9.0,20.0,27.0,3.0,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
21,2,30,30,43,39,43,26,85.0,38.0,25.0,-7.0,9.0,20.0,81.0,26.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
13,65,24,26,38,33,41,22,39.0,27.0,22.0,128.0,5.0,18.0,33.0,18.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
4,63,16,20,36,29,37,16,33.0,25.0,14.0,61.0,-5.0,10.0,34.0,8.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,54,10,15,34,23,33,10,29.0,17.0,10.0,45.0,168.0,4.0,32.0,4.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
79,49,5,15,31,18,29,6,25.0,13.0,15.0,44.0,72.0,2.0,28.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
72,45,65,10,28,16,25,43,21.0,14.0,5.0,41.0,65.0,80.0,25.0,125.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
65,43,56,4,24,10,22,39,19.0,4.0,-2.0,41.0,58.0,35.0,20.0,47.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
58,36,50,43,22,5,18,35,14.0,0.0,82.0,29.0,51.0,31.0,20.0,44.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
48,26,41,40,16,43,16,31,14.0,81.0,37.0,16.0,38.0,27.0,10.0,32.0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
38,24,31,39,10,39,11,28,6.0,35.0,38.0,22.0,28.0,25.0,4.0,21.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
31,21,21,33,8,37,7,24,3.0,35.0,27.0,18.0,24.0,20.0,6.0,11.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
21,18,13,31,6,33,4,22,1.0,29.0,29.0,15.0,11.0,20.0,4.0,5.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
8,12,9,30,43,29,43,17,82.0,25.0,29.0,6.0,-5.0,12.0,80.0,5.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,3,65,30,38,23,38,15,33.0,17.0,30.0,-6.0,164.0,13.0,33.0,121.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
76,65,58,27,35,18,33,12,28.0,13.0,24.0,127.0,66.0,9.0,32.0,51.0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
64,62,53,25,30,15,30,10,27.0,12.0,23.0,59.0,52.0,8.0,25.0,48.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
56,60,44,23,26,13,25,8,20.0,11.0,21.0,58.0,48.0,6.0,22.0,35.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
46,54,39,21,21,7,22,3,19.0,1.0,19.0,48.0,36.0,-2.0,16.0,34.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
37,52,30,21,19,3,18,43,14.0,-1.0,21.0,50.0,28.0,83.0,17.0,21.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
30,48,24,16,14,43,14,39,10.0,83.0,11.0,44.0,23.0,35.0,9.0,18.0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
21,38,18,10,9,38,8,35,2.0,33.0,4.0,28.0,12.0,31.0,4.0,12.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
8,31,12,5,7,32,6,31,4.0,26.0,0.0,24.0,-5.0,27.0,5.0,6.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,28,4,43,4,26,43,26,80.0,20.0,81.0,25.0,164.0,21.0,1.0,-4.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
76,19,65,37,43,20,37,22,31.0,14.0,31.0,10.0,66.0,18.0,82.0,126.0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
64,17,58,31,41,14,34,18,31.0,8.0,25.0,15.0,52.0,14.0,39.0,51.0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
53,8,53,31,39,10,29,15,24.0,6.0,31.0,-1.0,42.0,12.0,37.0,48.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
40,65,49,30,37,8,25,13,21.0,6.0,29.0,122.0,27.0,11.0,35.0,45.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
28,59,42,24,35,5,19,9,13.0,2.0,18.0,53.0,16.0,5.0,33.0,35.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
20,51,36,18,33,43,15,6,11.0,81.0,12.0,43.0,12.0,3.0,31.0,30.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
10,46,30,15,31,42,9,43,3.0,41.0,12.0,41.0,0.0,80.0,29.0,24.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,42,22,12,25,41,4,39,-1.0,40.0,9.0,38.0,162.0,35.0,19.0,14.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
74,34,16,8,22,37,43,33,82.0,33.0,4.0,26.0,62.0,27.0,19.0,10.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
64,27,8,8,17,36,40,31,37.0,35.0,8.0,20.0,54.0,29.0,12.0,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
54,18,65,5,14,33,36,29,32.0,30.0,2.0,9.0,44.0,27.0,11.0,122.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
43,11,55,43,11,31,31,23,26.0,29.0,81.0,4.0,32.0,17.0,8.0,45.0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
31,2,49,43,5,30,28,20,25.0,29.0,43.0,-7.0,19.0,17.0,-1.0,43.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
23,65,42,40,43,30,22,18,16.0,30.0,37.0,128.0,15.0,16.0,81.0,35.0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
10,63,38,36,38,28,16,12,10.0,26.0,32.0,61.0,-3.0,6.0,33.0,34.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
86,61,34,30,32,26,10,8,4.0,24.0,24.0,59.0,162.0,4.0,26.0,30.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
76,57,30,29,28,24,5,5,0.0,22.0,28.0,53.0,66.0,2.0,24.0,26.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
66,54,23,28,26,22,43,43,81.0,20.0,27.0,51.0,56.0,81.0,24.0,16.0,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
55,48,13,24,21,16,41,41,39.0,10.0,20.0,42.0,44.0,39.0,16.0,3.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
46,44,6,19,18,16,39,37,37.0,16.0,14.0,40.0,37.0,33.0,15.0,-1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
37,35,65,17,15,11,36,32,33.0,6.0,15.0,26.0,28.0,27.0,12.0,124.0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
28,30,56,11,13,11,30,26,24.0,11.0,5.0,25.0,19.0,20.0,11.0,47.0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
18,28,51,11,9,11,24,20,18.0,11.0,11.0,26.0,8.0,14.0,5.0,46.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
8,24,41,8,6,7,21,17,18.0,3.0,5.0,20.0,-2.0,14.0,3.0,31.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,19,34,2,43,7,17,13,13.0,7.0,-4.0,14.0,164.0,9.0,80.0,27.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
74,9,29,43,38,7,15,10,13.0,7.0,84.0,-1.0,62.0,7.0,33.0,24.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
66,65,24,42,33,2,9,8,3.0,-3.0,41.0,121.0,58.0,6.0,28.0,19.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
53,60,16,38,27,43,3,6,-3.0,84.0,34.0,55.0,40.0,4.0,21.0,8.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
46,52,12,36,24,43,43,43,83.0,43.0,34.0,44.0,39.0,80.0,21.0,8.0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
39,48,7,30,19,43,39,41,37.0,43.0,27.0,46.0,35.5,40.0,16.5,4.5,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
26,41,65,25,13,38,36,37,33.0,33.0,20.0,34.0,13.0,33.0,7.0,123.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
14,31,60,23,9,38,31,32,26.0,38.0,21.0,21.0,2.0,27.0,5.0,55.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
3,26,55,18,4,35,26,30,21.0,32.0,13.0,21.0,-8.0,28.0,-1.0,50.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,23,50,17,43,33,20,28,14.0,31.0,16.0,20.0,169.0,26.0,82.0,45.0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
75,13,41,14,41,28,16,23,12.0,23.0,11.0,3.0,64.0,18.0,39.0,32.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
63,11,33,14,39,25,13,18,10.0,22.0,14.0,9.0,51.0,13.0,37.0,25.0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
51,6,27,9,33,22,8,15,3.0,19.0,4.0,1.0,39.0,12.0,27.0,21.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
43,65,19,5,27,16,4,10,0.0,10.0,1.0,124.0,35.0,5.0,21.0,11.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
31,57,15,43,25,13,43,5,82.0,10.0,81.0,49.0,19.0,0.0,23.0,11.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
23,54,11,39,23,13,37,43,31.0,13.0,35.0,51.0,15.0,81.0,21.0,7.0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
15,48,6,35,17,8,31,37,25.0,3.0,31.0,42.0,7.0,31.0,11.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
3,44,65,31,11,6,25,32,19.0,4.0,27.0,40.0,-9.0,27.0,5.0,124.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,38,61,30,7,43,22,26,19.0,80.0,29.0,32.0,169.0,20.0,3.0,57.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
77,28,56,29,5,42,20,22,18.0,41.0,28.0,18.0,68.0,18.0,3.0,51.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
67,20,49,28,43,36,18,19,16.0,30.0,27.0,12.0,57.0,16.0,81.0,42.0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
54,13,41,24,39,35,14,14,10.0,34.0,20.0,6.0,41.0,9.0,35.0,33.0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
44,7,36,18,36,29,11,8,8.0,23.0,12.0,1.0,34.0,2.0,33.0,31.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
34,65,28,17,33,27,6,2,1.0,25.0,16.0,123.0,24.0,-4.0,30.0,20.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
21,60,18,15,27,22,43,43,80.0,17.0,13.0,55.0,8.0,84.0,21.0,8.0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
9,56,13,14,21,17,37,37,31.0,12.0,13.0,52.0,-3.0,31.0,15.0,8.0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
86,49,7,14,17,12,33,33,29.0,7.0,14.0,42.0,163.0,29.0,13.0,1.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,REABASTECER
74,41,65,8,14,7,27,27,21.0,2.0,2.0,33.0,62.0,21.0,11.0,123.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NORMAL
