Açaí-Guaraná,Citrus,Estação,LAT,LONG,Maçã-Verde,Movimentação,Original_269,Original_473,Pêssego,TARGET,Tangerina,Tempo,Zero,row
39,29,Eucaliptos,-23.61,-46.6686,23,22766,65,68,37,NORMAL,12,2018-08-28,12,16078
41,6,Eucaliptos,-23.61,-46.6686,7,22399,55,28,18,NORMAL,11,2019-02-25,55,16255
15,21,República,-23.5436,-46.6434,41,110552,58,60,18,NORMAL,19,2019-02-12,16,6882
39,43,República,-23.5436,-46.6434,28,110875,12,69,9,NORMAL,4,2019-10-07,21,7117
7,43,Higienópolis-Mackenzie,-23.5488,-46.6519,33,91471,51,86,41,REABASTECER,1,2018-08-24,41,7434
12,30,Brás,-23.5451,-46.6162,21,71644,15,61,20,REABASTECER,35,2018-10-14,4,4604
11,17,República,-23.5436,-46.6434,27,109713,54,26,15,REABASTECER,3,2018-04-16,13,6586
38,43,Brás,-23.5451,-46.6162,40,70916,65,77,23,NORMAL,21,2019-03-03,28,4743
23,9,República,-23.5436,-46.6434,20,108414,51,55,21,NORMAL,38,2018-11-05,9,6785
43,40,República,-23.5436,-46.6434,31,109229,39,62,11,NORMAL,1,2019-03-17,21,6917
8,1,Brás,-23.5451,-46.6162,7,73363,32,45,39,NORMAL,19,2019-10-12,15,4962
12,7,República,-23.5436,-46.6434,28,110518,37,18,31,NORMAL,27,2019-08-09,21,7059
22,22,Higienópolis-Mackenzie,-23.5488,-46.6519,9,92570,30,6,18,NORMAL,34,2018-03-10,41,7270
43,11,Higienópolis-Mackenzie,-23.5488,-46.6519,12,90859,46,43,37,NORMAL,6,2018-09-16,21,7456
13,43,Higienópolis-Mackenzie,-23.5488,-46.6519,38,92284,53,47,21,NORMAL,35,2019-01-21,65,7581
19,8,Higienópolis-Mackenzie,-23.5488,-46.6519,43,90745,8,42,20,NORMAL,34,2019-04-26,17,7676
16,19,Tatuapé,-23.5402,-46.5765,31,70228,31,4,29,NORMAL,19,2018-01-26,12,5786
43,34,Higienópolis-Mackenzie,-23.5488,-46.6519,43,93324,18,65,24,NORMAL,12,2019-10-21,13,7851
31,21,Tatuapé,-23.5402,-46.5765,29,70587,49,48,29,REABASTECER,31,2018-05-19,6,5899
43,13,Tatuapé,-23.5402,-46.5765,6,67487,37,68,27,REABASTECER,32,2018-11-06,61,6066
19,17,Faria Lima,-23.5675,-46.6929,14,52748,55,86,30,NORMAL,35,2018-07-29,48,8129
29,11,Higienópolis-Mackenzie,-23.5488,-46.6519,7,92644,45,52,38,NORMAL,39,2019-03-22,55,7642
9,37,Faria Lima,-23.5675,-46.6929,12,52666,29,46,43,NORMAL,33,2019-03-15,42,8355
4,8,Faria Lima,-23.5675,-46.6929,33,53705,10,86,29,REABASTECER,29,2019-10-29,49,8579
13,36,Faria Lima,-23.5675,-46.6929,4,53963,35,58,43,REABASTECER,38,2019-01-30,27,8310
12,27,Faria Lima,-23.5675,-46.6929,43,54831,10,67,31,NORMAL,26,2019-05-10,31,8410
29,38,Pinheiros,-23.5664,-46.703,10,79761,49,76,27,NORMAL,19,2018-10-30,10,8940
43,12,Pinheiros,-23.5664,-46.703,43,77228,61,86,43,NORMAL,43,2019-03-11,29,9071
12,5,Higienópolis-Mackenzie,-23.5488,-46.6519,20,90813,16,61,8,NORMAL,6,2018-06-27,28,7377
19,12,Pinheiros,-23.5664,-46.703,43,77326,50,37,33,NORMAL,25,2019-12-17,50,9347
30,23,Sé,-23.55,-46.6333,13,192069,65,67,38,NORMAL,9,2019-04-30,65,4080
16,30,Trianon-Masp,-23.5634,-46.6544,39,44337,38,25,27,NORMAL,43,2018-07-04,33,1624
39,4,Brás,-23.5451,-46.6162,14,72658,43,54,41,NORMAL,12,2018-05-07,46,4447
29,33,Barra Funda,-23.5542,-46.6707,7,149974,58,86,9,NORMAL,9,2018-10-13,23,5323
43,7,Barra Funda,-23.5542,-46.6707,17,149565,24,41,43,NORMAL,40,2019-04-06,12,5496
18,30,Consolação,-23.5581,-46.6606,28,113869,19,28,18,NORMAL,20,2018-01-07,18,2167
35,3,Consolação,-23.5581,-46.6606,7,113526,4,60,8,REABASTECER,13,2018-02-01,51,2191
4,28,Barra Funda,-23.5542,-46.6707,10,150110,47,65,22,REABASTECER,14,2019-12-03,65,5733
1,12,Tatuapé,-23.5402,-46.5765,43,67986,12,57,18,REABASTECER,43,2018-07-19,25,5959
17,34,Barra Funda,-23.5542,-46.6707,16,147380,15,75,8,NORMAL,13,2018-12-08,52,5378
19,30,Tatuapé,-23.5402,-46.5765,40,69031,44,22,8,NORMAL,38,2019-01-30,14,6150
11,26,Barra Funda,-23.5542,-46.6707,8,147527,32,11,33,NORMAL,34,2019-10-19,65,5689
26,27,Tamanduateí,-23.5929,-46.5897,20,49941,22,30,19,NORMAL,16,2018-07-08,39,3068
22,25,Tatuapé,-23.5402,-46.5765,32,67741,40,24,39,NORMAL,43,2019-12-18,50,6468
23,39,República,-23.5436,-46.6434,37,110474,65,5,18,REABASTECER,15,2018-03-11,65,6551
35,39,República,-23.5436,-46.6434,40,110105,22,86,34,NORMAL,23,2018-04-10,58,6580
5,20,Tatuapé,-23.5402,-46.5765,20,67877,40,70,21,NORMAL,12,2018-09-20,5,6020
43,43,República,-23.5436,-46.6434,40,108804,21,57,33,NORMAL,30,2018-07-17,51,6677
8,22,República,-23.5436,-46.6434,37,109486,23,32,7,NORMAL,23,2018-10-28,65,6778
28,14,República,-23.5436,-46.6434,28,108041,65,25,15,NORMAL,4,2019-05-22,22,6982
23,24,República,-23.5436,-46.6434,14,110461,65,9,6,REABASTECER,6,2019-07-06,38,7026
43,32,República,-23.5436,-46.6434,4,107871,20,48,41,NORMAL,22,2018-09-02,55,6722
15,43,Higienópolis-Mackenzie,-23.5488,-46.6519,17,90666,8,76,7,NORMAL,18,2018-07-29,13,7409
7,9,Higienópolis-Mackenzie,-23.5488,-46.6519,20,92625,40,32,38,NORMAL,43,2019-06-03,22,7713
34,4,Brás,-23.5451,-46.6162,11,72073,22,14,21,REABASTECER,37,2018-03-07,7,4387
36,8,Brás,-23.5451,-46.6162,38,72738,21,14,5,REABASTECER,21,2018-08-27,50,4557
43,19,Trianon-Masp,-23.5634,-46.6544,28,42113,11,63,26,NORMAL,13,2019-03-15,65,1875
27,12,Barra Funda,-23.5542,-46.6707,2,146889,20,86,36,NORMAL,8,2018-08-18,55,5268
16,38,Trianon-Masp,-23.5634,-46.6544,32,45653,65,2,25,REABASTECER,19,2019-05-15,42,1935
19,12,Trianon-Masp,-23.5634,-46.6544,43,43929,55,78,26,NORMAL,31,2019-05-26,29,1946
15,14,Brás,-23.5451,-46.6162,18,74483,33,23,14,NORMAL,21,2019-04-12,18,4782
34,13,Consolação,-23.5581,-46.6606,27,114892,18,78,33,NORMAL,7,2018-07-13,19,2353
10,43,Barra Funda,-23.5542,-46.6707,34,147392,40,35,24,REABASTECER,11,2018-02-19,6,5089
31,39,Tatuapé,-23.5402,-46.5765,27,67644,12,55,7,NORMAL,21,2018-10-29,44,6059
2,34,Barra Funda,-23.5542,-46.6707,23,149492,22,65,11,NORMAL,33,2019-02-03,54,5433
39,28,Barra Funda,-23.5542,-46.6707,20,149381,65,13,21,NORMAL,41,2019-06-03,65,5553
25,20,Tatuapé,-23.5402,-46.5765,19,68409,56,74,13,REABASTECER,12,2019-04-29,2,6239
31,2,Barra Funda,-23.5542,-46.6707,41,149431,58,49,12,REABASTECER,19,2019-07-07,20,5587
21,4,Tatuapé,-23.5402,-46.5765,7,68640,30,23,27,REABASTECER,21,2018-01-16,32,5776
15,34,Tamanduateí,-23.5929,-46.5897,22,51260,31,86,28,NORMAL,43,2018-09-01,42,3121
29,19,República,-23.5436,-46.6434,17,108351,4,2,22,NORMAL,22,2018-02-08,19,6518
20,34,Tamanduateí,-23.5929,-46.5897,20,51880,26,52,14,NORMAL,15,2018-11-24,29,3204
16,18,República,-23.5436,-46.6434,35,109021,41,59,31,NORMAL,34,2018-06-04,15,6634
21,18,Tamanduateí,-23.5929,-46.5897,43,51256,59,25,20,NORMAL,29,2019-02-08,26,3278
8,33,Tamanduateí,-23.5929,-46.5897,43,52750,28,79,30,NORMAL,12,2019-08-24,18,3474
22,37,República,-23.5436,-46.6434,12,110800,55,16,14,NORMAL,37,2019-12-08,48,7178
43,19,Sé,-23.55,-46.6333,21,194629,45,86,12,NORMAL,18,2018-08-05,22,3815
20,26,Higienópolis-Mackenzie,-23.5488,-46.6519,25,90578,6,86,8,NORMAL,21,2018-09-12,45,7452
26,28,Higienópolis-Mackenzie,-23.5488,-46.6519,23,90765,61,73,12,NORMAL,43,2019-08-08,12,7778
41,26,República,-23.5436,-46.6434,41,107710,22,45,32,NORMAL,15,2019-12-14,4,7184
43,13,Brás,-23.5451,-46.6162,4,70840,47,86,8,NORMAL,18,2018-04-15,65,4425
19,33,Higienópolis-Mackenzie,-23.5488,-46.6519,43,92511,20,24,13,NORMAL,21,2018-07-17,26,7397
34,5,Brás,-23.5451,-46.6162,28,73992,53,66,43,NORMAL,9,2018-11-19,27,4639
14,21,Faria Lima,-23.5675,-46.6929,37,53498,65,26,32,NORMAL,31,2018-09-01,20,8161
4,12,Higienópolis-Mackenzie,-23.5488,-46.6519,43,92515,35,68,31,NORMAL,23,2019-02-24,39,7614
32,40,Fradique Coutinho,-23.5661,-46.6841,16,36518,65,65,26,NORMAL,25,2019-09-28,30,10708
38,43,Luz,-23.5365,-46.6332,25,126561,54,38,28,NORMAL,11,2018-03-07,65,10867
9,13,República,-23.5436,-46.6434,28,110318,9,22,40,NORMAL,32,2018-08-08,29,6698
38,30,Luz,-23.5365,-46.6332,23,127183,65,65,19,REABASTECER,6,2018-06-26,37,10976
15,22,Higienópolis-Mackenzie,-23.5488,-46.6519,27,92583,34,23,20,NORMAL,30,2018-04-21,49,7311
35,4,Higienópolis-Mackenzie,-23.5488,-46.6519,22,91879,34,66,17,NORMAL,5,2019-08-27,12,7797
36,29,Higienópolis-Mackenzie,-23.5488,-46.6519,39,92593,2,47,18,REABASTECER,1,2019-10-23,65,7853
3,14,Ana Rosa,-23.5813,-46.6383,43,67492,10,57,8,REABASTECER,24,2019-12-08,44,12218
3,13,Faria Lima,-23.5675,-46.6929,9,52553,39,22,20,NORMAL,18,2018-08-13,20,8143
43,38,Ana Rosa,-23.5813,-46.6383,9,64471,22,44,16,NORMAL,34,2018-11-11,14,11831
39,20,Ana Rosa,-23.5813,-46.6383,9,66682,55,75,43,NORMAL,17,2019-11-08,65,12188
43,23,São Joaquim,-23.5618,-46.6389,33,33331,19,57,8,NORMAL,14,2019-11-04,22,12904
30,20,São Joaquim,-23.5618,-46.6389,35,34776,29,30,16,NORMAL,17,2018-07-22,14,12442
4,32,São Joaquim,-23.5618,-46.6389,43,36118,56,78,12,REABASTECER,17,2018-12-28,65,12598
5,41,São Judas,-23.6255,-46.6411,37,17185,16,4,11,REABASTECER,19,2019-02-04,52,13354
8,11,São Judas,-23.6255,-46.6411,23,14551,43,51,40,NORMAL,30,2019-03-13,49,13393
14,12,São Judas,-23.6255,-46.6411,11,16880,38,30,18,NORMAL,21,2019-09-28,28,13588
38,16,Vila Mariana,-23.5895,-46.6346,19,21330,51,26,25,NORMAL,41,2018-01-25,33,13705
17,19,Butantã,-23.5844,-46.7252,21,65439,65,66,9,NORMAL,18,2018-05-07,27,9487
17,8,São Judas,-23.6255,-46.6411,28,17403,29,41,40,NORMAL,23,2018-08-01,65,13171
31,38,São Judas,-23.6255,-46.6411,10,15634,63,63,14,NORMAL,41,2018-08-07,24,13177
13,19,São Judas,-23.6255,-46.6411,14,17285,18,45,21,NORMAL,32,2018-10-28,59,13258
35,35,Vila Mariana,-23.5895,-46.6346,24,24175,27,68,8,NORMAL,35,2018-10-16,24,13966
1,21,Butantã,-23.5844,-46.7252,21,67927,26,78,21,NORMAL,12,2018-12-13,54,9703
5,34,São Judas,-23.6255,-46.6411,13,17249,24,43,33,REABASTECER,37,2019-05-09,55,13449
10,35,Vila Mariana,-23.5895,-46.6346,31,23682,56,25,31,NORMAL,7,2019-09-12,49,14292
37,6,São Judas,-23.6255,-46.6411,41,14321,8,67,32,REABASTECER,43,2019-11-17,18,13637
35,26,República,-23.5436,-46.6434,6,110261,14,58,40,REABASTECER,13,2018-09-28,28,6748
5,34,Pinheiros,-23.5664,-46.703,34,76329,55,66,43,NORMAL,16,2019-02-07,48,9037
22,39,Butantã,-23.5844,-46.7252,19,66756,2,29,33,REABASTECER,32,2018-10-15,65,9645
8,18,Pinheiros,-23.5664,-46.703,38,79724,26,20,4,REABASTECER,29,2019-10-06,15,9276
28,22,Higienópolis-Mackenzie,-23.5488,-46.6519,37,92557,44,64,23,NORMAL,35,2018-03-29,42,7289
43,8,Higienópolis-Mackenzie,-23.5488,-46.6519,21,90370,17,74,4,NORMAL,17,2018-04-24,23,7314
24,16,Butantã,-23.5844,-46.7252,19,65645,32,19,14,NORMAL,27,2018-04-24,65,9474
22,9,Butantã,-23.5844,-46.7252,39,67412,24,12,43,REABASTECER,16,2018-08-14,2,9584
1,10,Higienópolis-Mackenzie,-23.5488,-46.6519,10,89731,51,18,35,NORMAL,43,2018-09-27,65,7467
14,40,Fradique Coutinho,-23.5661,-46.6841,17,35994,65,32,25,NORMAL,35,2018-07-03,40,10263
38,27,Fradique Coutinho,-23.5661,-46.6841,32,36972,27,65,13,NORMAL,24,2019-02-01,47,10471
29,15,Fradique Coutinho,-23.5661,-46.6841,32,35609,32,76,43,REABASTECER,9,2018-06-29,0,10259
36,3,Luz,-23.5365,-46.6332,30,126408,58,51,22,NORMAL,9,2018-07-07,8,10987
4,3,Faria Lima,-23.5675,-46.6929,37,52381,19,7,25,NORMAL,24,2019-02-14,50,8324
24,19,Luz,-23.5365,-46.6332,27,124519,16,65,24,NORMAL,39,2018-10-29,47,11099
33,43,Faria Lima,-23.5675,-46.6929,20,54122,45,25,11,REABASTECER,43,2019-05-05,6,8405
24,11,Luz,-23.5365,-46.6332,12,124020,21,86,43,NORMAL,43,2019-12-26,65,11516
23,12,Luz,-23.5365,-46.6332,18,127197,65,62,15,NORMAL,31,2018-10-20,46,11090
27,23,Pinheiros,-23.5664,-46.703,18,76454,27,16,25,NORMAL,39,2019-02-12,18,9042
24,37,Luz,-23.5365,-46.6332,36,125544,61,10,5,REABASTECER,40,2019-05-29,50,11309
3,31,Fradique Coutinho,-23.5661,-46.6841,7,36203,45,23,41,NORMAL,33,2018-09-17,2,10337
38,6,Brooklin,-23.6263,-46.6878,43,28360,28,51,43,NORMAL,16,2018-10-30,25,14700
12,22,Vila Mariana,-23.5895,-46.6346,32,22673,62,51,35,NORMAL,17,2019-02-08,42,14078
6,37,Brooklin,-23.6263,-46.6878,25,27185,49,77,14,NORMAL,33,2019-04-05,14,14855
39,11,Brooklin,-23.6263,-46.6878,20,29222,20,7,26,NORMAL,10,2019-08-15,10,14985
11,42,Vila Mariana,-23.5895,-46.6346,35,21583,40,86,13,NORMAL,13,2019-12-03,42,14373
34,18,Campo Belo,-23.6188,-46.6823,13,26357,27,39,38,REABASTECER,3,2018-07-19,13,15319
28,16,Campo Belo,-23.6188,-46.6823,26,26309,9,51,23,NORMAL,27,2018-08-14,29,15344
2,43,Luz,-23.5365,-46.6332,22,125287,43,49,18,REABASTECER,13,2019-01-10,65,11170
18,12,Luz,-23.5365,-46.6332,36,127542,61,49,43,NORMAL,32,2019-07-01,33,11341
4,26,Brooklin,-23.6263,-46.6878,13,28531,34,79,34,REABASTECER,13,2019-09-04,19,15004
43,43,Luz,-23.5365,-46.6332,19,124227,15,33,22,NORMAL,24,2019-08-27,33,11397
43,43,Eucaliptos,-23.61,-46.6686,43,24472,65,86,43,NORMAL,43,2018-01-01,65,15841
11,22,Eucaliptos,-23.61,-46.6686,36,22921,30,37,10,NORMAL,30,2019-06-28,38,16378
10,9,Eucaliptos,-23.61,-46.6686,4,24693,18,16,6,NORMAL,12,2019-09-13,50,16453
16,21,Eucaliptos,-23.61,-46.6686,16,22222,62,45,12,NORMAL,38,2019-12-02,48,16532
11,28,Moema,-23.5489,-46.6388,29,20784,50,27,25,NORMAL,14,2018-08-07,59,16777
27,13,São Joaquim,-23.5618,-46.6389,43,36375,19,10,19,REABASTECER,29,2019-04-20,51,12710
37,34,São Joaquim,-23.5618,-46.6389,38,33032,14,73,19,NORMAL,17,2019-08-01,46,12811
27,23,Paraíso,-23.57677,-46.63933,17,73442,61,73,1,REABASTECER,21,2019-04-20,53,470
2,39,Paraíso,-23.57677,-46.63933,43,72911,39,41,33,REABASTECER,18,2019-06-24,65,534
37,18,Brigadeiro,-23.5683,-46.6482,13,48903,57,86,39,NORMAL,28,2018-04-09,17,819
10,6,Paraíso,-23.57677,-46.63933,12,71804,65,45,28,REABASTECER,30,2018-06-22,42,172
5,11,Paraíso,-23.57677,-46.63933,38,73882,9,23,39,REABASTECER,32,2019-09-18,9,618
3,30,Paraíso,-23.57677,-46.63933,24,72872,7,25,23,REABASTECER,43,2019-12-04,58,694
12,24,Brigadeiro,-23.5683,-46.6482,21,47000,23,86,22,NORMAL,24,2018-01-18,65,738
18,21,Vila Mariana,-23.5895,-46.6346,10,23176,31,42,1,REABASTECER,21,2018-02-11,57,13721
43,13,Luz,-23.5365,-46.6332,16,127484,19,86,10,NORMAL,13,2019-09-10,65,11410
43,32,Brooklin,-23.6263,-46.6878,4,26715,42,61,36,REABASTECER,40,2018-05-02,36,14522
33,7,Brooklin,-23.6263,-46.6878,30,29109,29,37,7,REABASTECER,1,2018-08-28,65,14638
28,43,Ana Rosa,-23.5813,-46.6383,3,67277,55,27,20,REABASTECER,17,2019-02-28,21,11938
19,23,Brooklin,-23.6263,-46.6878,23,26506,65,1,28,NORMAL,39,2019-06-05,13,14915
30,19,São Joaquim,-23.5618,-46.6389,30,35943,26,41,41,NORMAL,43,2019-01-02,38,12602
13,7,Campo Belo,-23.6188,-46.6823,37,24779,51,65,36,NORMAL,40,2018-04-01,46,15211
34,17,São Joaquim,-23.5618,-46.6389,24,34508,65,32,37,NORMAL,6,2019-11-07,65,12907
18,43,Campo Belo,-23.6188,-46.6823,19,25716,59,14,9,REABASTECER,13,2018-08-17,8,15347
27,5,São Judas,-23.6255,-46.6411,8,17213,37,42,29,REABASTECER,5,2018-04-05,30,13055
43,27,São Judas,-23.6255,-46.6411,26,16045,40,78,37,NORMAL,23,2018-05-26,65,13106
38,14,Campo Belo,-23.6188,-46.6823,28,24473,34,29,35,NORMAL,9,2019-04-09,15,15579
40,30,Campo Belo,-23.6188,-46.6823,38,24964,55,86,6,REABASTECER,20,2019-06-14,25,15644
11,12,Campo Belo,-23.6188,-46.6823,28,25410,62,4,19,NORMAL,31,2019-07-02,29,15662
5,29,Eucaliptos,-23.61,-46.6686,17,21756,65,73,9,REABASTECER,43,2019-08-02,65,16412
5,39,São Judas,-23.6255,-46.6411,7,15904,29,50,28,REABASTECER,19,2019-03-05,39,13385
15,9,Eucaliptos,-23.61,-46.6686,38,25444,19,65,5,NORMAL,5,2018-05-17,65,15977
15,16,Eucaliptos,-23.61,-46.6686,43,25383,40,86,24,NORMAL,19,2018-11-23,23,16163
30,23,Hospital São Paulo,-23.5984,-46.6455,27,26690,46,35,21,NORMAL,10,2019-09-14,33,16910
13,38,Vila Mariana,-23.5895,-46.6346,27,23445,13,68,9,NORMAL,14,2018-06-25,46,13855
16,30,Paraíso,-23.57677,-46.63933,12,73902,18,17,7,NORMAL,36,2018-09-05,10,245
4,8,Brigadeiro,-23.5683,-46.6482,33,46982,40,76,19,REABASTECER,22,2018-03-03,29,783
18,10,Brooklin,-23.6263,-46.6878,40,27636,59,18,13,NORMAL,29,2018-12-19,10,14749
6,2,Brigadeiro,-23.5683,-46.6482,40,46704,30,54,4,REABASTECER,6,2018-09-04,44,964
30,21,Paraíso,-23.57677,-46.63933,42,73378,47,59,9,NORMAL,43,2018-11-27,35,327
19,17,Brigadeiro,-23.5683,-46.6482,40,49006,51,74,36,NORMAL,38,2018-05-15,15,855
5,38,Brigadeiro,-23.5683,-46.6482,24,46599,39,58,22,NORMAL,15,2018-06-20,18,890
41,36,Trianon-Masp,-23.5634,-46.6544,37,44374,33,22,38,NORMAL,38,2018-12-04,38,1774
40,34,Brooklin,-23.6263,-46.6878,36,26574,50,62,43,NORMAL,39,2018-01-13,29,14413
12,6,Brooklin,-23.6263,-46.6878,25,28881,32,33,32,REABASTECER,39,2018-03-08,52,14468
39,23,Brooklin,-23.6263,-46.6878,4,28003,53,86,43,REABASTECER,21,2019-01-24,29,14784
27,7,Consolação,-23.5581,-46.6606,32,115425,65,69,17,NORMAL,8,2018-08-29,45,2399
43,16,Brooklin,-23.6263,-46.6878,24,29201,29,15,30,NORMAL,13,2019-08-14,15,14984
30,18,Consolação,-23.5581,-46.6606,12,114800,29,36,43,NORMAL,32,2019-03-19,1,2599
43,25,Campo Belo,-23.6188,-46.6823,13,23130,49,8,17,NORMAL,25,2018-02-22,7,15172
36,23,Campo Belo,-23.6188,-46.6823,11,26944,42,8,29,REABASTECER,37,2018-09-05,16,15365
17,23,Consolação,-23.5581,-46.6606,15,112207,41,28,33,NORMAL,34,2018-01-25,28,2185
20,6,Tamanduateí,-23.5929,-46.5897,28,52665,42,74,43,NORMAL,38,2018-05-20,52,3020
13,43,Campo Belo,-23.6188,-46.6823,11,23544,65,39,19,NORMAL,40,2019-06-10,53,15640
27,14,Campo Belo,-23.6188,-46.6823,8,25010,23,46,4,REABASTECER,9,2019-12-20,53,15830
43,20,Tamanduateí,-23.5929,-46.5897,29,51931,25,75,22,REABASTECER,6,2019-08-15,10,3465
26,23,Tamanduateí,-23.5929,-46.5897,21,50424,5,34,18,NORMAL,5,2019-11-08,13,3548
43,27,Consolação,-23.5581,-46.6606,11,112800,16,12,35,REABASTECER,26,2019-10-29,34,2819
38,22,Consolação,-23.5581,-46.6606,14,112416,10,75,37,NORMAL,24,2019-11-10,20,2830
26,19,Consolação,-23.5581,-46.6606,30,111631,45,68,10,NORMAL,43,2019-12-08,36,2858
25,6,Eucaliptos,-23.61,-46.6686,33,23007,44,43,29,NORMAL,23,2019-07-26,41,16406
23,40,Eucaliptos,-23.61,-46.6686,36,23900,27,41,31,NORMAL,20,2019-10-26,34,16496
17,32,Tamanduateí,-23.5929,-46.5897,29,52752,37,69,29,NORMAL,13,2019-05-26,60,3386
43,43,Moema,-23.5489,-46.6388,2,18819,44,86,12,REABASTECER,43,2018-05-06,18,16686
43,6,Brás,-23.5451,-46.6162,8,72486,11,76,5,REABASTECER,4,2018-01-11,58,4331
22,28,Sé,-23.55,-46.6333,27,191346,35,54,39,NORMAL,38,2019-08-25,17,4195
18,25,Barra Funda,-23.5542,-46.6707,23,150440,18,74,30,NORMAL,29,2018-04-08,54,5138
5,43,Paraíso,-23.57677,-46.63933,43,71853,58,56,28,NORMAL,21,2019-08-07,34,577
23,35,Butantã,-23.5844,-46.7252,25,65630,28,29,33,NORMAL,25,2019-12-16,33,10066
11,25,Fradique Coutinho,-23.5661,-46.6841,43,33318,7,77,22,NORMAL,15,2018-01-29,65,10109
34,10,São Judas,-23.6255,-46.6411,31,14719,30,86,17,NORMAL,43,2018-02-24,45,13014
10,38,Fradique Coutinho,-23.5661,-46.6841,15,35124,56,44,4,REABASTECER,41,2018-09-15,15,10335
19,43,São Joaquim,-23.5618,-46.6389,41,33705,18,9,18,REABASTECER,23,2019-06-15,65,12765
30,43,Fradique Coutinho,-23.5661,-46.6841,25,36070,55,16,38,REABASTECER,40,2019-04-14,5,10544
35,43,Luz,-23.5365,-46.6332,16,126870,65,41,6,REABASTECER,12,2018-04-18,49,10908
27,41,Luz,-23.5365,-46.6332,9,127015,52,21,38,NORMAL,5,2018-04-20,38,10910
36,29,Luz,-23.5365,-46.6332,5,126702,65,86,3,REABASTECER,6,2018-05-09,26,10929
31,27,Vila Mariana,-23.5895,-46.6346,36,21624,34,23,40,NORMAL,34,2018-11-18,61,13998
7,20,Luz,-23.5365,-46.6332,31,124698,32,62,37,NORMAL,12,2018-10-03,16,11073
15,43,Luz,-23.5365,-46.6332,37,127194,6,65,43,REABASTECER,34,2018-12-04,65,11134
22,26,Vila Mariana,-23.5895,-46.6346,21,21130,58,86,27,REABASTECER,31,2019-08-19,3,14269
32,26,Faria Lima,-23.5675,-46.6929,7,53205,58,45,16,NORMAL,15,2019-01-04,21,8284
27,10,Tatuapé,-23.5402,-46.5765,29,70585,21,14,23,NORMAL,32,2019-08-22,56,6352
30,19,Tatuapé,-23.5402,-46.5765,33,68438,18,17,35,NORMAL,43,2019-09-21,65,6381
32,17,Pinheiros,-23.5664,-46.703,9,78921,7,30,28,REABASTECER,33,2019-05-19,53,9139
7,34,Faria Lima,-23.5675,-46.6929,27,52834,14,5,35,NORMAL,34,2019-10-17,65,8567
11,14,Pinheiros,-23.5664,-46.703,28,76725,9,37,14,NORMAL,21,2019-06-14,5,9164
27,20,Pinheiros,-23.5664,-46.703,6,79988,10,18,24,REABASTECER,37,2018-05-10,29,8770
33,40,República,-23.5436,-46.6434,18,107766,65,2,36,NORMAL,8,2018-10-21,48,6771
14,9,Pinheiros,-23.5664,-46.703,25,77990,32,10,22,REABASTECER,16,2018-10-11,16,8921
35,14,Butantã,-23.5844,-46.7252,27,65582,18,28,41,NORMAL,41,2018-10-24,65,9654
35,25,Pinheiros,-23.5664,-46.703,19,79934,7,86,38,REABASTECER,26,2019-04-17,16,9107
13,27,Pinheiros,-23.5664,-46.703,43,78537,22,51,30,NORMAL,17,2019-11-29,46,9329
27,10,Butantã,-23.5844,-46.7252,39,65752,28,21,1,REABASTECER,21,2018-08-13,12,9583
28,30,Higienópolis-Mackenzie,-23.5488,-46.6519,30,90837,7,86,10,REABASTECER,1,2019-09-21,26,7821
17,7,Faria Lima,-23.5675,-46.6929,14,54527,41,86,24,NORMAL,43,2018-01-29,65,7949
8,24,Fradique Coutinho,-23.5661,-46.6841,43,36056,54,86,7,REABASTECER,4,2018-04-16,57,10186
10,5,Faria Lima,-23.5675,-46.6929,40,53196,19,47,31,REABASTECER,32,2018-11-27,13,8247
27,36,Faria Lima,-23.5675,-46.6929,11,51543,30,8,43,NORMAL,36,2019-05-07,55,8407
26,26,Fradique Coutinho,-23.5661,-46.6841,18,35424,60,27,41,NORMAL,28,2019-05-18,50,10578
25,30,Luz,-23.5365,-46.6332,9,125501,65,42,6,NORMAL,39,2019-07-10,43,11350
27,37,Pinheiros,-23.5664,-46.703,31,77580,58,7,13,NORMAL,43,2018-02-04,34,8674
35,29,Luz,-23.5365,-46.6332,6,124870,57,75,31,REABASTECER,24,2018-02-15,15,10845
4,30,Luz,-23.5365,-46.6332,25,125084,51,86,26,NORMAL,28,2019-12-08,65,11498
35,38,Pinheiros,-23.5664,-46.703,37,78457,43,47,4,NORMAL,31,2018-09-11,19,8891
10,35,Ana Rosa,-23.5813,-46.6383,27,66628,47,57,11,NORMAL,12,2018-12-25,31,11875
25,42,Luz,-23.5365,-46.6332,29,126626,47,50,11,REABASTECER,15,2019-09-29,0,11429
33,40,Ana Rosa,-23.5813,-46.6383,11,64432,34,61,36,NORMAL,36,2019-10-11,65,12161
35,19,Ana Rosa,-23.5813,-46.6383,7,65267,31,12,14,NORMAL,38,2018-05-21,20,11661
19,15,São Joaquim,-23.5618,-46.6389,20,35251,58,12,28,REABASTECER,7,2018-05-29,25,12389
24,42,Higienópolis-Mackenzie,-23.5488,-46.6519,16,92876,48,69,16,NORMAL,27,2018-02-07,8,7237
16,32,Higienópolis-Mackenzie,-23.5488,-46.6519,13,91338,19,52,11,NORMAL,23,2018-03-22,28,7282
13,13,República,-23.5436,-46.6434,42,110169,31,19,22,NORMAL,21,2019-10-03,45,7113
